date,branch,revenue,transactions,complaints,atm_uptime_percent,staff_count,fraud_flags,revenue_change_pct,alert_summary
2031-11-17,Branch_4,85647.36,1218,47,91.56,37,1,-41.35,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
2031-11-24,Branch_4,75402.29,4184,1,97.3,44,0,-11.96,No significant issues
2031-12-01,Branch_4,114670.53,1105,11,93.95,25,0,52.08,No significant issues
2031-12-08,Branch_4,115896.72,3248,44,95.97,16,0,1.07,Spike in customer complaints
2031-12-15,Branch_4,79286.89,4061,22,98.9,44,0,-31.59,Significant revenue drop
2031-12-22,Branch_4,108284.0,3664,25,94.12,21,0,36.57,No significant issues
2031-12-29,Branch_4,111361.07,2238,46,92.06,47,1,2.84,Spike in customer complaints; Potential fraud detected
2032-01-05,Branch_4,136451.16,4052,8,95.1,47,0,22.53,No significant issues
2032-01-12,Branch_4,109673.28,1712,49,89.36,49,1,-19.62,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2032-01-19,Branch_4,60679.45,2859,2,91.95,22,0,-44.67,Significant revenue drop; ATM downtime increased
2032-01-26,Branch_4,122586.84,3751,11,96.91,18,0,102.02,No significant issues
2032-02-02,Branch_4,122279.87,2210,9,89.83,36,0,-0.25,ATM downtime increased
2032-02-09,Branch_4,109040.16,4809,33,93.92,41,0,-10.83,Spike in customer complaints
2032-02-16,Branch_4,126400.55,4216,49,91.05,29,0,15.92,Spike in customer complaints; ATM downtime increased
2032-02-23,Branch_4,132484.48,4412,16,96.64,44,0,4.81,No significant issues
2032-03-01,Branch_4,119923.09,2159,16,99.89,15,0,-9.48,No significant issues
2032-03-08,Branch_4,124632.92,2621,37,97.5,28,0,3.93,Spike in customer complaints
2032-03-15,Branch_4,145802.6,4266,22,90.63,21,0,16.99,ATM downtime increased
2032-03-22,Branch_4,80880.68,3376,15,89.7,12,0,-44.53,Significant revenue drop; ATM downtime increased
2032-03-29,Branch_4,117702.75,1718,20,95.47,48,0,45.53,No significant issues
2032-04-05,Branch_4,112458.07,1410,9,97.08,45,0,-4.46,No significant issues
2032-04-12,Branch_4,74417.86,1336,47,89.02,39,0,-33.83,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2032-04-19,Branch_4,123498.45,4408,4,98.15,47,0,65.95,No significant issues
2032-04-26,Branch_4,119018.96,3631,39,91.93,10,1,-3.63,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2032-05-03,Branch_4,123970.58,1533,44,91.95,19,0,4.16,Spike in customer complaints; ATM downtime increased
2032-05-10,Branch_4,53379.63,2691,13,98.44,39,0,-56.94,Significant revenue drop
2032-05-17,Branch_4,73902.66,3701,18,94.39,46,1,38.45,Potential fraud detected
2032-05-24,Branch_4,78261.37,3813,26,95.59,36,0,5.9,No significant issues
2032-05-31,Branch_4,92570.06,4540,40,97.6,33,0,18.28,Spike in customer complaints
2032-06-07,Branch_4,142272.69,4366,36,91.01,17,0,53.69,Spike in customer complaints; ATM downtime increased
2032-06-14,Branch_4,112278.27,1497,5,97.81,32,0,-21.08,Significant revenue drop
2032-06-21,Branch_4,63783.9,1304,8,99.04,27,0,-43.19,Significant revenue drop
2032-06-28,Branch_4,83766.47,4839,50,97.49,49,0,31.33,Spike in customer complaints
2032-07-05,Branch_4,91873.21,2445,49,93.11,47,0,9.68,Spike in customer complaints
2032-07-12,Branch_4,62721.77,2427,16,93.51,12,0,-31.73,Significant revenue drop
2032-07-19,Branch_4,149285.87,2141,6,94.8,50,0,138.01,No significant issues
2032-07-26,Branch_4,137930.91,2881,11,89.21,25,0,-7.61,ATM downtime increased
2032-08-02,Branch_4,69031.97,2956,37,89.7,48,1,-49.95,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
2032-08-09,Branch_4,63344.83,3758,46,89.54,46,0,-8.24,Spike in customer complaints; ATM downtime increased
2032-08-16,Branch_4,105443.02,4226,1,93.43,37,0,66.46,No significant issues
2032-08-23,Branch_4,77383.46,3830,14,97.01,22,0,-26.61,Significant revenue drop
2032-08-30,Branch_4,140658.38,1877,24,98.51,24,0,81.77,No significant issues
2032-09-06,Branch_4,87500.29,4270,27,89.2,45,0,-37.79,Significant revenue drop; ATM downtime increased
2032-09-13,Branch_4,115111.3,2039,37,91.5,46,0,31.56,Spike in customer complaints; ATM downtime increased
2032-09-20,Branch_4,137559.31,1950,1,92.35,25,1,19.5,Potential fraud detected
2032-09-27,Branch_4,63399.83,3187,6,90.43,44,0,-53.91,Significant revenue drop; ATM downtime increased
2032-10-04,Branch_4,124290.71,3827,0,96.38,47,0,96.04,No significant issues
2032-10-11,Branch_4,114773.11,4621,46,96.62,34,0,-7.66,Spike in customer complaints
2032-10-18,Branch_4,97238.29,3519,29,94.54,45,0,-15.28,No significant issues
2032-10-25,Branch_4,135810.01,2874,38,97.1,14,0,39.67,Spike in customer complaints
2032-11-01,Branch_4,140302.41,3643,41,90.97,37,0,3.31,Spike in customer complaints; ATM downtime increased
2032-11-08,Branch_4,98722.47,2006,50,90.89,36,0,-29.64,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2032-11-15,Branch_4,95040.92,4930,42,92.15,10,0,-3.73,Spike in customer complaints
2032-11-22,Branch_4,136558.52,1646,37,91.49,11,0,43.68,Spike in customer complaints; ATM downtime increased
2032-11-29,Branch_4,64773.44,4621,12,95.02,40,0,-52.57,Significant revenue drop
2032-12-06,Branch_4,108664.72,2349,13,93.94,46,0,67.76,No significant issues
2032-12-13,Branch_4,87392.75,1816,0,89.48,45,1,-19.58,ATM downtime increased; Potential fraud detected
2032-12-20,Branch_4,89804.04,1902,43,90.85,20,0,2.76,Spike in customer complaints; ATM downtime increased
2032-12-27,Branch_4,115571.0,1041,50,90.1,38,1,28.69,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2033-01-03,Branch_4,101121.28,2763,21,96.73,43,0,-12.5,No significant issues
2033-01-10,Branch_4,110913.41,1713,1,95.08,14,0,9.68,No significant issues
2033-01-17,Branch_4,51519.47,1552,7,97.15,41,0,-53.55,Significant revenue drop
2033-01-24,Branch_4,144042.74,1398,27,94.46,25,0,179.59,No significant issues
2033-01-31,Branch_4,97500.98,4124,42,96.49,41,0,-32.31,Significant revenue drop; Spike in customer complaints
2033-02-07,Branch_4,136421.07,1175,39,99.93,44,0,39.92,Spike in customer complaints
2033-02-14,Branch_4,149237.65,2774,0,91.55,50,0,9.39,ATM downtime increased
2033-02-21,Branch_4,73057.19,4328,4,92.71,39,0,-51.05,Significant revenue drop
2033-02-28,Branch_4,70050.3,4332,31,94.78,46,0,-4.12,Spike in customer complaints
2033-03-07,Branch_4,52524.87,3531,20,94.37,33,1,-25.02,Significant revenue drop; Potential fraud detected
2033-03-14,Branch_4,65445.63,3060,33,91.77,36,0,24.6,Spike in customer complaints; ATM downtime increased
2033-03-21,Branch_4,86837.5,2553,12,96.32,36,0,32.69,No significant issues
2033-03-28,Branch_4,140800.33,1529,48,91.05,49,0,62.14,Spike in customer complaints; ATM downtime increased
2033-04-04,Branch_4,146330.73,2733,41,97.23,29,0,3.93,Spike in customer complaints
2033-04-11,Branch_4,78048.21,3485,49,97.99,14,0,-46.66,Significant revenue drop; Spike in customer complaints
2033-04-18,Branch_4,140404.43,3027,38,96.79,17,0,79.89,Spike in customer complaints
2033-04-25,Branch_4,72062.44,2025,45,93.98,41,0,-48.68,Significant revenue drop; Spike in customer complaints
2033-05-02,Branch_4,149313.06,2184,5,93.53,12,0,107.2,No significant issues
2033-05-09,Branch_4,93213.58,2589,11,96.09,23,1,-37.57,Significant revenue drop; Potential fraud detected
2033-05-16,Branch_4,68080.43,4201,40,98.98,29,0,-26.96,Significant revenue drop; Spike in customer complaints
2033-05-23,Branch_4,103295.04,2401,24,99.95,25,0,51.73,No significant issues
2033-05-30,Branch_4,67412.44,1557,21,92.18,42,0,-34.74,Significant revenue drop
2033-06-06,Branch_4,59554.16,4216,50,91.51,36,0,-11.66,Spike in customer complaints; ATM downtime increased
2033-06-13,Branch_4,54560.86,4665,12,90.2,29,0,-8.38,ATM downtime increased
2033-06-20,Branch_4,68062.41,2269,49,99.7,46,0,24.75,Spike in customer complaints
2033-06-27,Branch_4,61806.53,1410,24,93.9,31,0,-9.19,No significant issues
2033-07-04,Branch_4,81874.8,2585,28,98.15,26,1,32.47,Potential fraud detected
2033-07-11,Branch_4,54100.47,3929,29,96.03,23,0,-33.92,Significant revenue drop
2033-07-18,Branch_4,123158.05,3577,29,96.19,24,1,127.65,Potential fraud detected
2033-07-25,Branch_4,99116.48,4229,20,94.79,24,0,-19.52,No significant issues
2033-08-01,Branch_4,55757.08,1408,12,98.02,50,0,-43.75,Significant revenue drop
2033-08-08,Branch_4,125441.03,2398,15,98.73,49,0,124.98,No significant issues
2033-08-15,Branch_4,113361.92,2895,36,99.21,25,0,-9.63,Spike in customer complaints
2033-08-22,Branch_4,61211.01,2801,0,99.23,14,0,-46.0,Significant revenue drop
2033-08-29,Branch_4,81554.18,1741,28,91.02,28,0,33.23,ATM downtime increased
2033-09-05,Branch_4,66745.08,2462,50,90.77,30,0,-18.16,Spike in customer complaints; ATM downtime increased
2033-09-12,Branch_4,69956.92,2293,49,99.18,38,1,4.81,Spike in customer complaints; Potential fraud detected
2033-09-19,Branch_4,116618.52,1490,12,98.27,31,0,66.7,No significant issues
2033-09-26,Branch_4,51843.95,1728,47,89.87,42,0,-55.54,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2033-10-03,Branch_4,121020.67,2235,38,98.93,46,0,133.43,Spike in customer complaints
2033-10-10,Branch_4,91431.19,4996,41,91.97,31,1,-24.45,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
2033-10-17,Branch_4,63751.79,2020,48,91.02,30,1,-30.27,Significant revenue drop; Spike in customer complaints; ATM downtime increased; Potential fraud detected
2033-10-24,Branch_4,76830.5,4808,38,91.12,33,0,20.52,Spike in customer complaints; ATM downtime increased
2033-10-31,Branch_4,114234.18,2154,35,90.43,36,1,48.68,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2033-11-07,Branch_4,75302.81,1584,11,89.84,46,0,-34.08,Significant revenue drop; ATM downtime increased
2033-11-14,Branch_4,125929.98,1883,49,97.56,38,0,67.23,Spike in customer complaints
2033-11-21,Branch_4,65878.61,4994,0,89.68,22,0,-47.69,Significant revenue drop; ATM downtime increased
2033-11-28,Branch_4,129350.31,3030,28,90.92,15,0,96.35,ATM downtime increased
2033-12-05,Branch_4,75657.51,2938,22,90.37,22,0,-41.51,Significant revenue drop; ATM downtime increased
2033-12-12,Branch_4,86385.88,2460,48,99.5,49,0,14.18,Spike in customer complaints
2024-01-01,Branch_5,103779.72,3812,26,99.49,21,0,-4.16,No significant issues
2024-01-08,Branch_5,143185.08,1426,31,89.45,15,0,37.97,Spike in customer complaints; ATM downtime increased
2024-01-15,Branch_5,101072.9,1618,16,99.98,44,0,-29.41,Significant revenue drop
2024-01-22,Branch_5,133841.4,1241,10,99.72,30,0,32.42,No significant issues
2024-01-29,Branch_5,80772.27,1396,36,90.12,17,0,-39.65,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2024-02-05,Branch_5,74301.73,3048,2,91.08,39,0,-8.01,ATM downtime increased
2024-02-12,Branch_5,141136.48,3936,0,97.69,20,0,89.95,No significant issues
2024-02-19,Branch_5,86093.67,2540,16,89.42,15,0,-39.0,Significant revenue drop; ATM downtime increased
2024-02-26,Branch_5,100575.9,1196,3,93.23,35,0,16.82,No significant issues
2024-03-04,Branch_5,110162.08,1289,17,91.01,14,0,9.53,ATM downtime increased
2024-03-11,Branch_5,61327.45,3707,25,99.76,47,0,-44.33,Significant revenue drop
2024-03-18,Branch_5,54985.72,3396,13,99.93,26,0,-10.34,No significant issues
2024-03-25,Branch_5,100379.24,3992,14,89.59,36,0,82.56,ATM downtime increased
2024-04-01,Branch_5,81825.97,1433,18,99.95,17,0,-18.48,No significant issues
2024-04-08,Branch_5,120054.17,3428,20,90.39,17,0,46.72,ATM downtime increased
2024-04-15,Branch_5,95867.27,3665,7,89.81,17,0,-20.15,Significant revenue drop; ATM downtime increased
2024-04-22,Branch_5,109237.73,2307,39,89.92,18,0,13.95,Spike in customer complaints; ATM downtime increased
2024-04-29,Branch_5,138709.68,4944,48,90.11,10,0,26.98,Spike in customer complaints; ATM downtime increased
2024-05-06,Branch_5,58906.5,1050,5,93.04,42,1,-57.53,Significant revenue drop; Potential fraud detected
2024-05-13,Branch_5,102476.36,4504,30,94.06,48,0,73.96,No significant issues
2024-05-20,Branch_5,69475.07,4754,28,90.6,40,0,-32.2,Significant revenue drop; ATM downtime increased
2024-05-27,Branch_5,125137.32,3278,3,90.99,24,0,80.12,ATM downtime increased
2024-06-03,Branch_5,67462.26,4257,17,98.64,25,0,-46.09,Significant revenue drop
2024-06-10,Branch_5,106137.59,2782,14,92.6,14,0,57.33,No significant issues
2024-06-17,Branch_5,133916.01,1310,9,99.18,35,0,26.17,No significant issues
2024-06-24,Branch_5,54000.03,2965,39,97.57,25,0,-59.68,Significant revenue drop; Spike in customer complaints
2024-07-01,Branch_5,60893.82,3215,9,99.12,30,0,12.77,No significant issues
2024-07-08,Branch_5,96518.46,1250,30,91.17,19,0,58.5,ATM downtime increased
2024-07-15,Branch_5,133139.47,4998,24,93.2,38,0,37.94,No significant issues
2024-07-22,Branch_5,103211.9,3810,13,98.54,36,0,-22.48,Significant revenue drop
2024-07-29,Branch_5,95905.83,3176,23,89.67,29,0,-7.08,ATM downtime increased
2024-08-05,Branch_5,111912.1,1443,2,94.62,43,0,16.69,No significant issues
2024-08-12,Branch_5,92566.44,4797,43,97.84,36,0,-17.29,Spike in customer complaints
2024-08-19,Branch_5,126210.65,4724,14,96.52,18,0,36.35,No significant issues
2024-08-26,Branch_5,135887.81,2692,50,91.39,15,0,7.67,Spike in customer complaints; ATM downtime increased
2024-09-02,Branch_5,123031.47,1966,8,90.16,33,0,-9.46,ATM downtime increased
2024-09-09,Branch_5,102120.79,3830,18,90.62,34,0,-17.0,ATM downtime increased
2024-09-16,Branch_5,87010.88,4588,21,91.74,32,0,-14.8,ATM downtime increased
2024-09-23,Branch_5,84219.38,1869,30,91.87,21,0,-3.21,ATM downtime increased
2024-09-30,Branch_5,139458.7,4184,49,96.13,31,0,65.59,Spike in customer complaints
2024-10-07,Branch_5,142299.82,4903,7,93.7,24,0,2.04,No significant issues
2024-10-14,Branch_5,87086.29,3652,8,95.48,21,0,-38.8,Significant revenue drop
2024-10-21,Branch_5,113027.69,3332,23,94.4,45,0,29.79,No significant issues
2024-10-28,Branch_5,116797.01,3734,45,91.32,28,0,3.33,Spike in customer complaints; ATM downtime increased
2024-11-04,Branch_5,123089.53,4796,37,89.56,35,0,5.39,Spike in customer complaints; ATM downtime increased
2024-11-11,Branch_5,108757.07,3554,18,90.13,30,0,-11.64,ATM downtime increased
2024-11-18,Branch_5,67779.62,1315,17,98.3,12,0,-37.68,Significant revenue drop
2024-11-25,Branch_5,127992.89,2122,23,91.68,34,0,88.84,ATM downtime increased
2024-12-02,Branch_5,56973.78,3061,40,94.99,21,1,-55.49,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2024-12-09,Branch_5,143204.69,1221,15,95.74,47,0,151.35,No significant issues
2024-12-16,Branch_5,86967.41,4246,47,91.49,25,0,-39.27,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2024-12-23,Branch_5,108464.9,4925,21,99.86,40,0,24.72,No significant issues
2024-12-30,Branch_5,80536.82,2923,27,96.4,25,0,-25.75,Significant revenue drop
2025-01-06,Branch_5,132480.07,1852,33,93.56,10,0,64.5,Spike in customer complaints
2025-01-13,Branch_5,141565.74,2934,35,91.31,21,0,6.86,Spike in customer complaints; ATM downtime increased
2025-01-20,Branch_5,123607.09,3083,37,93.7,41,0,-12.69,Spike in customer complaints
2025-01-27,Branch_5,74764.12,1312,6,89.77,50,0,-39.51,Significant revenue drop; ATM downtime increased
2025-02-03,Branch_5,85472.1,3877,13,91.8,23,0,14.32,ATM downtime increased
2025-02-10,Branch_5,62643.83,2030,40,90.51,16,0,-26.71,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2025-02-17,Branch_5,56775.49,1831,32,98.63,14,0,-9.37,Spike in customer complaints
2025-02-24,Branch_5,127240.92,4994,11,92.46,16,0,124.11,No significant issues
2025-03-03,Branch_5,148430.6,1508,43,93.33,34,0,16.65,Spike in customer complaints
2025-03-10,Branch_5,79019.64,4405,47,94.03,18,0,-46.76,Significant revenue drop; Spike in customer complaints
2025-03-17,Branch_5,75610.21,2385,15,96.43,23,1,-4.31,Potential fraud detected
2025-03-24,Branch_5,92701.12,2443,34,98.04,25,0,22.6,Spike in customer complaints
2025-03-31,Branch_5,95116.56,4939,21,94.75,49,0,2.61,No significant issues
2025-04-07,Branch_5,110765.68,3118,26,99.87,37,0,16.45,No significant issues
2025-04-14,Branch_5,116136.03,3241,13,97.06,30,0,4.85,No significant issues
2025-04-21,Branch_5,51053.37,3091,2,91.8,26,0,-56.04,Significant revenue drop; ATM downtime increased
2025-04-28,Branch_5,135625.9,1407,28,96.27,47,0,165.66,No significant issues
2025-05-05,Branch_5,81146.13,3639,11,90.94,21,1,-40.17,Significant revenue drop; ATM downtime increased; Potential fraud detected
2025-05-12,Branch_5,149395.71,4005,19,99.29,42,0,84.11,No significant issues
2025-05-19,Branch_5,111724.43,1114,31,96.4,30,0,-25.22,Significant revenue drop; Spike in customer complaints
2025-05-26,Branch_5,128013.92,1659,17,93.34,19,0,14.58,No significant issues
2025-06-02,Branch_5,126160.62,1738,37,98.8,34,0,-1.45,Spike in customer complaints
2025-06-09,Branch_5,99362.69,2923,22,89.7,25,0,-21.24,Significant revenue drop; ATM downtime increased
2025-06-16,Branch_5,81863.2,2180,41,93.27,12,0,-17.61,Spike in customer complaints
2025-06-23,Branch_5,100553.78,3817,23,89.06,15,0,22.83,ATM downtime increased
2025-06-30,Branch_5,104627.25,2965,24,99.91,25,0,4.05,No significant issues
2025-07-07,Branch_5,84068.03,3358,4,91.77,44,0,-19.65,ATM downtime increased
2025-07-14,Branch_5,59110.29,3108,44,97.09,34,0,-29.69,Significant revenue drop; Spike in customer complaints
2025-07-21,Branch_5,128200.96,3610,29,91.61,42,0,116.88,ATM downtime increased
2025-07-28,Branch_5,50449.71,4590,17,99.43,33,0,-60.65,Significant revenue drop
2025-08-04,Branch_5,138847.68,3649,38,93.08,18,0,175.22,Spike in customer complaints
2025-08-11,Branch_5,117584.75,1111,45,98.13,31,0,-15.31,Spike in customer complaints
2025-08-18,Branch_5,109139.73,3656,38,93.5,27,0,-7.18,Spike in customer complaints
2025-08-25,Branch_5,109312.19,1926,2,89.36,16,0,0.16,ATM downtime increased
2025-09-01,Branch_5,148547.74,2059,31,93.77,15,0,35.89,Spike in customer complaints
2025-09-08,Branch_5,103498.13,2407,2,89.97,30,0,-30.33,Significant revenue drop; ATM downtime increased
2025-09-15,Branch_5,109594.36,4516,45,96.74,12,0,5.89,Spike in customer complaints
2025-09-22,Branch_5,124417.66,4274,30,94.06,45,0,13.53,No significant issues
2025-09-29,Branch_5,89999.61,2555,6,96.02,38,0,-27.66,Significant revenue drop
2025-10-06,Branch_5,54937.73,1152,43,97.25,35,0,-38.96,Significant revenue drop; Spike in customer complaints
2025-10-13,Branch_5,139203.86,4251,6,93.63,31,1,153.38,Potential fraud detected
2025-10-20,Branch_5,66117.83,1521,28,91.81,15,0,-52.5,Significant revenue drop; ATM downtime increased
2025-10-27,Branch_5,120018.48,3024,45,94.04,17,0,81.52,Spike in customer complaints
2025-11-03,Branch_5,125283.41,4042,28,90.49,36,0,4.39,ATM downtime increased
2025-11-10,Branch_5,54626.85,1528,8,89.3,13,0,-56.4,Significant revenue drop; ATM downtime increased
2025-11-17,Branch_5,108993.32,1718,21,96.07,36,0,99.52,No significant issues
2025-11-24,Branch_5,78528.72,1636,38,91.55,23,0,-27.95,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2025-12-01,Branch_5,90091.49,2137,33,99.34,12,0,14.72,Spike in customer complaints
2025-12-08,Branch_5,76177.54,2826,9,96.01,22,0,-15.44,No significant issues
2025-12-15,Branch_5,109409.14,4550,8,92.4,17,0,43.62,No significant issues
2025-12-22,Branch_5,110476.05,1854,50,98.2,48,0,0.98,Spike in customer complaints
2025-12-29,Branch_5,72756.58,2511,2,89.72,28,0,-34.14,Significant revenue drop; ATM downtime increased
2026-01-05,Branch_5,143252.74,2562,0,93.72,47,1,96.89,Potential fraud detected
2026-01-12,Branch_5,102509.58,1993,25,94.82,15,0,-28.44,Significant revenue drop
2026-01-19,Branch_5,136066.16,2477,25,89.72,38,0,32.74,ATM downtime increased
2026-01-26,Branch_5,83500.83,1715,35,94.61,28,0,-38.63,Significant revenue drop; Spike in customer complaints
2026-02-02,Branch_5,54280.37,1485,8,90.22,39,0,-34.99,Significant revenue drop; ATM downtime increased
2026-02-09,Branch_5,74441.2,1595,44,91.7,50,0,37.14,Spike in customer complaints; ATM downtime increased
2026-02-16,Branch_5,129854.68,4463,13,97.87,43,0,74.44,No significant issues
2026-02-23,Branch_5,78217.42,2966,29,93.31,11,0,-39.77,Significant revenue drop
2026-03-02,Branch_5,91449.62,1473,12,92.62,10,0,16.92,No significant issues
2026-03-09,Branch_5,62884.28,3689,20,94.79,45,0,-31.24,Significant revenue drop
2026-03-16,Branch_5,69154.13,1631,41,96.62,49,0,9.97,Spike in customer complaints
2026-03-23,Branch_5,144286.54,4395,36,95.8,32,0,108.64,Spike in customer complaints
2026-03-30,Branch_5,51902.96,2046,8,93.22,11,0,-64.03,Significant revenue drop
2026-04-06,Branch_5,52528.82,1830,33,97.83,12,0,1.21,Spike in customer complaints
2026-04-13,Branch_5,74004.09,3517,27,96.62,25,0,40.88,No significant issues
2026-04-20,Branch_5,69274.0,2372,21,99.95,43,0,-6.39,No significant issues
2026-04-27,Branch_5,79094.21,2817,33,91.0,33,0,14.18,Spike in customer complaints; ATM downtime increased
2026-05-04,Branch_5,139585.25,4510,27,89.37,14,0,76.48,ATM downtime increased
2026-05-11,Branch_5,93192.09,2130,9,93.66,29,1,-33.24,Significant revenue drop; Potential fraud detected
2026-05-18,Branch_5,94922.22,1494,7,95.97,11,0,1.86,No significant issues
2026-05-25,Branch_5,135122.83,4033,11,97.33,30,0,42.35,No significant issues
2026-06-01,Branch_5,51641.47,3490,27,91.9,23,0,-61.78,Significant revenue drop; ATM downtime increased
2026-06-08,Branch_5,70361.22,3290,9,94.48,33,0,36.25,No significant issues
2026-06-15,Branch_5,87521.96,4933,3,97.16,22,0,24.39,No significant issues
2026-06-22,Branch_5,108566.83,3834,10,91.26,35,0,24.05,ATM downtime increased
2026-06-29,Branch_5,84360.65,1991,31,99.13,24,0,-22.3,Significant revenue drop; Spike in customer complaints
2026-07-06,Branch_5,87709.41,2811,16,99.64,32,1,3.97,Potential fraud detected
2026-07-13,Branch_5,132828.29,3049,48,95.42,34,0,51.44,Spike in customer complaints
2026-07-20,Branch_5,92088.47,4863,3,94.8,15,0,-30.67,Significant revenue drop
2026-07-27,Branch_5,95909.34,4857,17,97.69,42,0,4.15,No significant issues
2026-08-03,Branch_5,91998.31,4537,19,96.87,15,0,-4.08,No significant issues
2026-08-10,Branch_5,115393.44,1482,43,89.72,24,0,25.43,Spike in customer complaints; ATM downtime increased
2026-08-17,Branch_5,134779.78,4372,26,99.26,33,0,16.8,No significant issues
2026-08-24,Branch_5,131799.94,1071,40,94.76,44,0,-2.21,Spike in customer complaints
2026-08-31,Branch_5,142341.93,3636,5,90.57,33,0,8.0,ATM downtime increased
2026-09-07,Branch_5,114837.94,4298,3,93.59,30,0,-19.32,No significant issues
2026-09-14,Branch_5,73618.19,2501,45,97.49,10,0,-35.89,Significant revenue drop; Spike in customer complaints
2026-09-21,Branch_5,58185.03,3030,29,94.66,19,0,-20.96,Significant revenue drop
2026-09-28,Branch_5,124287.89,4282,48,99.62,47,0,113.61,Spike in customer complaints
2026-10-05,Branch_5,114238.62,1408,22,90.62,28,0,-8.09,ATM downtime increased
2026-10-12,Branch_5,116828.73,1863,37,90.57,29,0,2.27,Spike in customer complaints; ATM downtime increased
2026-10-19,Branch_5,141305.57,2329,50,98.17,43,0,20.95,Spike in customer complaints
2026-10-26,Branch_5,113535.97,2936,25,94.43,43,0,-19.65,No significant issues
2026-11-02,Branch_5,140310.6,3546,44,91.36,11,1,23.58,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2026-11-09,Branch_5,106396.87,3420,49,91.08,10,0,-24.17,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2026-11-16,Branch_5,145531.29,3580,28,90.38,18,0,36.78,ATM downtime increased
2026-11-23,Branch_5,79129.7,3071,1,97.3,37,0,-45.63,Significant revenue drop
2026-11-30,Branch_5,148464.36,4031,6,91.48,33,0,87.62,ATM downtime increased
2026-12-07,Branch_5,86887.48,3265,32,94.27,14,1,-41.48,Significant revenue drop; Spike in customer complaints; Potential fraud detected
2026-12-14,Branch_5,56930.35,1051,29,89.66,27,0,-34.48,Significant revenue drop; ATM downtime increased
2026-12-21,Branch_5,98701.45,2575,0,99.21,31,0,73.37,No significant issues
2026-12-28,Branch_5,78743.69,1292,34,96.42,47,0,-20.22,Significant revenue drop; Spike in customer complaints
2027-01-04,Branch_5,133002.59,3235,12,94.57,39,0,68.91,No significant issues
2027-01-11,Branch_5,63674.58,2079,10,92.84,11,0,-52.13,Significant revenue drop
2027-01-18,Branch_5,134595.87,4937,30,99.78,33,1,111.38,Potential fraud detected
2027-01-25,Branch_5,113869.98,1001,4,92.26,45,0,-15.4,No significant issues
2027-02-01,Branch_5,51076.77,3184,31,95.06,25,0,-55.14,Significant revenue drop; Spike in customer complaints
2027-02-08,Branch_5,149147.31,2081,19,98.56,21,0,192.01,No significant issues
2027-02-15,Branch_5,140127.09,2689,25,97.59,38,0,-6.05,No significant issues
2027-02-22,Branch_5,59032.69,3064,1,94.22,23,0,-57.87,Significant revenue drop
2027-03-01,Branch_5,100400.09,4572,26,99.48,46,0,70.08,No significant issues
2027-03-08,Branch_5,112305.63,4763,33,92.52,15,0,11.86,Spike in customer complaints
2027-03-15,Branch_5,87482.47,4895,7,95.62,10,0,-22.1,Significant revenue drop
2027-03-22,Branch_5,128049.74,1930,17,91.86,36,0,46.37,ATM downtime increased
2027-03-29,Branch_5,92350.52,1305,1,95.72,49,0,-27.88,Significant revenue drop
2027-04-05,Branch_5,97573.23,3498,0,98.33,32,0,5.66,No significant issues
2027-04-12,Branch_5,136700.82,2689,31,94.33,36,1,40.1,Spike in customer complaints; Potential fraud detected
2027-04-19,Branch_5,139817.94,2110,36,97.66,35,0,2.28,Spike in customer complaints
2027-04-26,Branch_5,65075.08,1255,9,89.42,21,0,-53.46,Significant revenue drop; ATM downtime increased
2027-05-03,Branch_5,81213.99,4480,22,95.97,44,0,24.8,No significant issues
2027-05-10,Branch_5,137901.68,3314,46,91.06,34,1,69.8,Spike in customer complaints; ATM downtime increased; Potential fraud detected
2027-05-17,Branch_5,64038.9,1593,36,99.58,34,0,-53.56,Significant revenue drop; Spike in customer complaints
2027-05-24,Branch_5,121799.57,2738,39,97.7,43,0,90.2,Spike in customer complaints
2027-05-31,Branch_5,135748.28,2223,27,97.01,19,0,11.45,No significant issues
2027-06-07,Branch_5,107868.03,2773,16,91.69,47,0,-20.54,Significant revenue drop; ATM downtime increased
2027-06-14,Branch_5,80578.8,4572,42,93.18,10,0,-25.3,Significant revenue drop; Spike in customer complaints
2027-06-21,Branch_5,100438.23,4168,7,99.92,41,0,24.65,No significant issues
2027-06-28,Branch_5,126636.71,2231,45,95.02,29,1,26.08,Spike in customer complaints; Potential fraud detected
